id,title,authors,venue,year
443,congressional samples for approximate answering of group-by queries international conference on management of data,"swarup acharya , phillip b. gibbons , viswanath poosala",,2000.0
444,"efficient algorithms for mining outliers from large data sets sridhar ramaswamy , rajeev rastogi , kyuseok shim international conference on management of data",,,2000.0
445,"efficient and cost-effective techniques for browsing and indexing large video databases junghwan oh , kien a. hua 2000",,international conference on management of data,
446,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey 2000,"alexander s. szalay , peter z. kunszt , ani thakar , jim gray , don slutz , robert j. brunner",international conference on management of data,
447,privacy-preserving data mining 2000,"rakesh agrawal , ramakrishnan srikant",international conference on management of data,
448,using quantitative information for efficient association rule generation,"b. p &#244; ssas , m. carvalho , r. resende , w. meita , jr.",acm sigmod record,2000.0
449,object database evolution using separation of concerns acm sigmod record 2000,"awais rashid , peter sawyer",,
450,report on the vldb workshop on technologies for e-services ( tes ) acm sigmod record 2000,"fabio casati , umesh dayal , ming-chien shan",,
451,research and practice in federated information systems acm sigmod record,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",,2000.0
452,moving up the food chain : supporting e-commerce applications on databases 2000,anant jhingran,acm sigmod record,
453,a vision for management of complex models acm sigmod record 2000,"phillip a. bernstein , alon y. halevy , rachel a. pottinger",,
454,"cache invalidation scheme for mobile computing systems with real-time data joe chun-hung yuen , edward chan , kam-yiu lam , h. w. leung 2000",,acm sigmod record,
455,theory of answering queries using views alon y. halevy acm sigmod record 2000,,,
456,metadata standards for data warehousing : open information model vs. common warehouse metadata,"thomas vetterli , anca vaduva , martin staudt",acm sigmod record,2000.0
457,"comparative analysis of six xml schema languages dongwon lee , wesley w. chu acm sigmod record 2000",,,
458,constraint databases : a tutorial introduction jan van den bussche,,acm sigmod record,2000.0
459,"the implementation and performance of compressed databases till westmann , donald kossmann , sven helmer , guido moerkotte acm sigmod record 2000",,,
460,a new approach to developing and implementing eager database replication protocols 2000,"bettina kemme , gustavo alonso",acm transactions on database systems ( tods ),
461,theory of dependence values rosa meo acm transactions on database systems ( tods ) 2000,,,
462,knowledge discovery in data warehouses themistoklis palpanas,,acm sigmod record,2000.0
463,an algebraic approach to static analysis of active database rules acm transactions on database systems ( tods ),"elena baralis , jennifer widom",,2000.0
464,"sql and management of external data jim melton , jan-eike michels , vanja josifovski , krishna kulkarni , peter schwarz , kathy zeidenstein acm sigmod record 2001",,,
465,report on the fourth international conference on flexible query answering systems ( fqas 2000 ) acm sigmod record,"patrick bosc , amihai motro , gabriella pasi",,2001.0
466,xml and information retrieval : a sigir 2000 workshop,"david carmel , yoelle maarek , aya soffer",acm sigmod record,2001.0
467,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop acm sigmod record 2001,terence critchlow,,
468,iceberg-cube computation with pc clusters international conference on management of data 2001,"raymond t. ng , alan wagner , yu yin",,
469,on computing correlated aggregates over continual data streams 2001,"johannes gehrke , flip korn , divesh srivastava",international conference on management of data,
470,"efficient computation of iceberg cubes with complex measures jiawei han , jian pei , guozhu dong , ke wang international conference on management of data 2001",,,
471,"the clio project : managing heterogeneity ren &#233; e j. miller , mauricio a. hern &#225; ndez , laura m. haas , lingling yan , c. t. howard ho , ronald fagin , lucian popa acm sigmod record 2001",,,
472,"querying multi-dimensional data indexed using the hilbert space-filling curve j. k. lawder , p. j. h. king acm sigmod record 2001",,,
473,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,acm sigmod record,2001.0
474,"eiha ?!? : deploying web and wap services using xml technology chiara biancheri , jean-christophe pazzaglia , gavino paddeu acm sigmod record",,,2001.0
475,new tpc benchmarks for decision support and web commerce,"meikel poess , chris floyd",acm sigmod record,2000.0
476,"constraints for semistructured data and xml peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein acm sigmod record",,,2001.0
477,towards knowledge-based digital libraries,"ling feng , marfred a. jeusfeld , jeroen hoppenbrouwers",acm sigmod record,2001.0
478,quality of service in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohand-sa &#239; d hacid",acm sigmod record,2001.0
479,"infosphere project : system support for information flow applications calton pu , karsten schwan , jonathan walpole 2001",,acm sigmod record,
480,report on ngits ' 99 : the fourth international workshop on next generation information technologies and systems opher etzion acm sigmod record 1999,,,
481,comparative analysis of five xml query languages acm sigmod record,"angela bonifati , stefano ceri",,2000.0
482,design and management of data warehouses report on the dmdw '99 workshop acm sigmod record 1999,"stella gatziu , manfred jeusfeld , martin staudt , yannis vassiliou",,
483,beyond document similarity : understanding value-based search and browsing technologies 2000,"andreas paepcke , hector garcia-molina , gerard rodriguez-mula , junghoo cho",acm sigmod record,
484,timer-driven database triggers and alerters : semantics and a challenge acm sigmod record,"eric n. hanson , lloyd x. noronha",,1999.0
485,diluting acid acm sigmod record,"tim kempster , colin stirling , peter thanisch",,1999.0
486,"some remarks on variable independence , closure , and orthographic dimension in constraint databases leonid libkin 1999",,acm sigmod record,
487,on views and xml 1999,serge abiteboul,acm sigmod record,
488,"the mlpq/gis constraint database system peter revesz , rui chen , pradip kanjamala , yiming li , yuguo liu , yonghui wang international conference on management of data 2000",,,
489,"evolution and change in data management - issues and directions john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer acm sigmod record 2000",,,
490,"generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl alexandros labrinidis , nick roussopoulos 2000",,acm sigmod record,
491,"hierarchies and relative operators in the olap environment elaheh pourabbas , maurizio rafanelli acm sigmod record",,,2000.0
492,an optimisation scheme for coalesce/valid time selection operator sequences acm sigmod record 2000,costas vassilakis,,
493,incremental maintenance of recursive views using relational calculus/sql,"guozhu dong , jianwen su",acm sigmod record,2000.0
494,an extensible compressor for xml data 2000,"hartmut liefke , dan suciu",acm sigmod record,
495,"sql standardization : the next steps andrew eisenberg , jim melton 2000",,acm sigmod record,
496,"emancipating instances from the tyranny of classes in information modeling jeffrey parsons , yair wand acm transactions on database systems ( tods ) 2000",,,
497,tracing the lineage of view data in a warehousing environment,"yingwei cui , jennifer widom , janet l. wiener",acm transactions on database systems ( tods ),2000.0
498,report on isdo ' 00 : the caise * 00 workshop on infrastructures for dynamic business-to-business service outsourcing acm sigmod record,"heiko ludwig , paul grefen",,2000.0
499,"workshop on performance and architecture of web servers krishna kant , prasant mohapatra 2000",,acm sigmod record,
500,provision of market services for eco compliant electronic marketplaces 2000,"sena arpinar , asuman dogac",acm sigmod record,
501,"report on second international workshop on advanced issues of e-commerce and web-based information systems kun-lung wu , philip s. yu acm sigmod record",,,2000.0
502,generating spatiotemporal datasets on the www,"yannis theodoridis , mario a. nascimento",acm sigmod record,2000.0
503,spatial operators acm sigmod record 2000,"eliseo clementini , paolino di felice",,
504,practical lessons in supporting large-scale computational science,"ron musick , terence critchlow",acm sigmod record,1999.0
505,"fintime : a financial time series benchmark kaippallimalil j. jacob , dennis shasha 1999",,acm sigmod record,
506,"a survey of logical models for olap databases panos vassiliadis , timos sellis 1999",,acm sigmod record,
507,"sqlj part 1 : sql routines using the java programming language andrew eisenberg , jim melton acm sigmod record 1999",,,
508,iterative dynamic programming : a new class of query optimization algorithms acm transactions on database systems ( tods ) 2000,"donald kossmann , konrad stocker",,
509,a foundation for representing and querying moving objects acm transactions on database systems ( tods ) 2000,"ralf hartmut g &#252; ting , michael h. b &#246; hlen , martin erwig , christian s. jensen , nikos a. lorentzos , markus schneider , michalis vazirgiannis",,
510,a cost model for query processing in high dimensional data spaces christian b &#246; hm acm transactions on database systems ( tods ),,,2000.0
511,a model for compound type changes encountered in schema evolution 2000,barbara staudt lerner,acm transactions on database systems ( tods ),
512,book reviews acm sigmod record 2002,karl aberer,,
513,book review column karl aberer acm sigmod record 2002,,,
514,"clustering validity checking methods : part ii maria halkidi , yannis batistakis , michalis vazirgiannis",,acm sigmod record,2002.0
515,"a study on the management of semantic transaction for efficient data retrieval shi ming huang , irene kwan , chih he li acm sigmod record",,,2002.0
516,database principles acm sigmod record 2002,leonid libkin,,
517,automata theory for xml researchers frank neven 2002,,acm sigmod record,
518,introduction to constraint databases bart kuijpers acm sigmod record,,,2002.0
519,foundations of statistical natural language processing,gerhard weikum,acm sigmod record,2002.0
520,industry perspectives,len seligman,acm sigmod record,2002.0
521,toward autonomic computing with db2 universal database 2002,"sam s. lightstone , guy lohman , danny zilio",acm sigmod record,
522,distinguished db profiles marianne winslett,,acm sigmod record,2002.0
523,"hector garcia-molina speaks out : regarding startups , how life is getting harder , delta papers , cs in mexico , life as a department chair , and more marianne winslett",,acm sigmod record,2002.0
524,standards jim melton,,acm sigmod record,2002.0
525,sql/med : a status report 2002,"jim melton , jan eike michels , vanja josifovski , krishna kulkarni , peter schwarz",acm sigmod record,
526,influential papers,ken ross,acm sigmod record,2002.0
527,"reminiscences on influential papers kenneth a. ross , theodore johnson , richard thomas snodgrass acm sigmod record 2002",,,
528,"top-k selection queries over relational databases : mapping strategies and performance evaluation nicolas bruno , surajit chaudhuri , luis gravano 2002",,acm transactions on database systems ( tods ),
529,combining fuzzy information : an overview ronald fagin acm sigmod record,,,2002.0
530,database principles leonid libkin,,acm sigmod record,2002.0
531,"sql/xml is making good progress andrew eisenberg , jim melton acm sigmod record",,,2002.0
532,"searching for dependencies at multiple abstraction levels toon calders , raymond t. ng , jef wijsen acm transactions on database systems ( tods )",,,2002.0
533,editorial directons won kim 1995,,acm transactions on database systems ( tods ),
534,editorial : charter and scope acm transactions on database systems ( tods ) 1995,won kim,,
535,"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani acm transactions on database systems ( tods )",,,2002.0
536,"searching in metric spaces with user-defined and approximate distances paolo ciaccia , marco patella",,acm transactions on database systems ( tods ),2002.0
537,"understanding the global semantics of referential actions using logic rules wolfgang may , bertram lud &#228; scher acm transactions on database systems ( tods ) 2002",,,
538,"cost models for overlapping and multiversion structures yufei tao , dimitris papadias , jun zhang 2002",,acm transactions on database systems ( tods ),
539,"fast incremental maintenance of approximate histograms phillip b. gibbons , yossi matias , viswanath poosala",,acm transactions on database systems ( tods ),2002.0
540,the cougar approach to in-network query processing in sensor networks acm sigmod record 2002,"yong yao , johannes gehrke",,
541,articles acm sigmod record 2002,avigdor gal,,
542,treasurer 's message joachim hammer,,acm sigmod record,2002.0
543,silkroute : a framework for publishing relational data in xml acm transactions on database systems ( tods ),"mary fern &#225; ndez , yana kadiyska , dan suciu , atsuyuki morishima , wang-chiew tan",,2002.0
544,the ecobase project : database and web technologies for environmental information systems acm sigmod record,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",,2001.0
545,data analysis and mining in the life sciences 2001,nam huyn,acm sigmod record,
546,influential papers ken ross 2001,,acm sigmod record,
547,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001.0
548,"continuous queries over data streams shivnath babu , jennifer widom 2001",,acm sigmod record,
549,career forum acm sigmod record 2001,alexandros labrinidis,,
550,career-enhancing services at sigmod online 2001,"alexandros labrinidis , alberto o. mendelzon",acm sigmod record,
551,reminiscences on influential papers 2001,kenneth a. ross,acm sigmod record,
552,special section on data mining for intrusion detection and threat analysis daniel barbar &#225;,,acm sigmod record,2001.0
553,special issue on data mining for intrusion detection and threat analysis acm sigmod record,daniel barbar &#225;,,2001.0
554,"data mining-based intrusion detectors : an overview of the columbia ids project salvatore j. stolfo , wenke lee , philip k. chan , wei fan , eleazar eskin acm sigmod record",,,2001.0
555,"adam : a testbed for exploring the use of data mining in intrusion detection daniel barbar &#225; , julia couto , sushil jajodia , ningning wu 2001",,acm sigmod record,
556,"detection and classification of intrusions and faults using sequences of system calls jo &#227; o b. d. cabrera , lundy lewis , raman k. mehra",,acm sigmod record,2001.0
557,"mining system audit data : opportunities and challenges wenke lee , wei fan",,acm sigmod record,2001.0
558,using unknowns to prevent discovery of association rules acm sigmod record 2001,"y &#252; cel saygin , vassilios s. verykios , chris clifton",,
559,"mining e-mail content for author identification forensics o. de vel , a. anderson , m. corney , g. mohay",,acm sigmod record,2001.0
560,interviewing during a tight job market acm sigmod record,"zachary g. ives , qiong luo",,2002.0
561,career forum acm sigmod record 2002,alexandros labrinidis,,
562,database research at the university of illinois at urbana-champaign,"m. winslett , k. chang , a. doan , j. han , c. zhai , y. zhou",acm sigmod record,2002.0
563,research centers amit sheth,,acm sigmod record,2002.0
564,reminiscences on influential papers acm sigmod record,kenneth a. ross,,2000.0
565,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu",,acm sigmod record,2002.0
566,xquery formal semantics state and challenges peter fankhauser acm sigmod record 2001,,,
567,advanced xml data processing : guest editor 's introduction karl aberer,,acm sigmod record,2001.0
568,why and how to benchmark xml databases acm sigmod record 2001,"albrecht schmidt , florian waas , martin kersten , daniela florescu , michael j. carey , ioana manolescu , ralph busse",,
569,"a general technique for querying xml documents using a relational database system jayavel shanmugasundaram , eugene shekita , jerry kiernan , rajasekar krishnamurthy , efstratios viglas , jeffrey naughton , igor tatarinov 2001",,acm sigmod record,
570,on database theory and xml dan suciu,,acm sigmod record,2001.0
571,"wrapping web data into xml wei han , david buttler , calton pu 2001",,acm sigmod record,
572,"preservation of digital data with self-validating , self-instantiating knowledge-based archives bertram lud &#228; scher , richard marciano , reagan moore acm sigmod record 2001",,,
573,"xml document versioning shu yao chien , vassilis j. tsotras , carlo zaniolo 2001",,acm sigmod record,
574,the evolution of effective b-tree : page organization and techniques : a personal account david lomet,,acm sigmod record,2001.0
575,articles avigdor gal acm sigmod record,,,2001.0
576,"the aditi deductive database system jayen vaghani , kotagiri ramamohanarao , david b. kemp , zoltan somogyi , peter j. stuckey , tim s. leask , james harland",,the vldb journal -- the international journal on very large data bases,1994.0
577,"efficiently instantiating view-objects from remote relational databases byung suk lee , gio wiederhold",,the vldb journal -- the international journal on very large data bases,1994.0
578,"the coral deductive system raghu ramakrishnan , divesh srivastava , s. sudarshan , praveen seshadri the vldb journal -- the international journal on very large data bases",,,1994.0
579,"declare and sds : early efforts to commercialize deductive database technology werner kie &#223; ling , helmut schmidt , werner strau &#223; , gerhard d &#252; nzinger the vldb journal -- the international journal on very large data bases",,,1994.0
580,"an introduction to deductive database languages and systems kotagiri ramamohanarao , james harland 1994",,the vldb journal -- the international journal on very large data bases,
581,"the glue-nail deductive database system : design , implementation , and evaluation marcia a. derr , shinichi morishita , geoffrey phipps 1994",,the vldb journal -- the international journal on very large data bases,
582,versioning and configuration management in an object-oriented data model edward sciore the vldb journal -- the international journal on very large data bases 1994,,,
583,special issue on prototypes of deductive database systems 1994,k. ramamohanarao,the vldb journal -- the international journal on very large data bases,
584,qualitative representation of spatial knowledge in two-dimensional space 1994,"dimitris papadias , timos sellis",the vldb journal -- the international journal on very large data bases,
585,the tv-tree : an index structure for high-dimensional data,"king ip lin , h. v. jagadish , christos faloutsos",the vldb journal -- the international journal on very large data bases,1994.0
586,management of multidimensional discrete data peter baumann the vldb journal -- the international journal on very large data bases 1994,,,
587,a semantic modeling approach for image retrieval by content 1994,"wesley w. chu , ion t. ieong , ricky k. taira",the vldb journal -- the international journal on very large data bases,
588,special issue on spatial database systems h. j. schek 1994,,the vldb journal -- the international journal on very large data bases,
589,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994.0
590,"the demarcation protocol : a technique for maintaining constraints in distributed database systems daniel barbar &#225; - mill &#225; , hector garcia-molina the vldb journal -- the international journal on very large data bases",,,1994.0
591,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994.0
592,sql multimedia and application packages ( sql/mm ),"jim melton , andrew eisenberg",acm sigmod record,2001.0
593,standards 2001,andrew eisenberg,acm sigmod record,
594,describing semistructured data acm sigmod record 2001,luca cardelli,,
595,database principles leonid libkin,,acm sigmod record,2001.0
596,information warfare and security h. v. jagadish 2001,,acm sigmod record,
597,"transactional information systems : theory , algorithms , and the practice of concurrency control and recovery marc h. scholl",,acm sigmod record,2001.0
598,book review column acm sigmod record 2001,karl aberer,,
599,book reviews karl aberer,,acm sigmod record,2001.0
600,"a pattern-based object calculus nabil kamel , ping wu , stanley y. w. su the vldb journal -- the international journal on very large data bases 1994",,,
601,dynamic maintenance of data distribution for selectivity estimation the vldb journal -- the international journal on very large data bases,"kyu young whang , sang wook kim , gio wiederhold",,1994.0
602,"chronological scheduling of transactions with temporal dependencies dimitrios georgakopoulos , marek rusinkiewicz , witold litwin the vldb journal -- the international journal on very large data bases 1994",,,
603,research in multi-organizational processes and semantic information brokering at the lsdis lab acm sigmod record,"amit sheth , john miller , krys kochut , budak arpinar",,2001.0
604,research centers acm sigmod record 2001,amit sheth,,
605,on the academic interview circuit : an end-to-end discussion,u &#287; ur &#199; etintemel,acm sigmod record,2001.0
606,career forum alexandros labrinidis 2001,,acm sigmod record,
607,java support for data-intensive systems : experiences building the telegraph dataflow system 2001,"mehul a. shah , michael j. franklin , samuel madden , joseph m. hellerstein",acm sigmod record,
608,"special section on semantic web and data management robert meersman , amit sheth",,acm sigmod record,2002.0
609,data modelling versus ontology engineering acm sigmod record,"peter spyns , robert meersman , mustafa jarrar",,2002.0
610,methodology for development and employment of ontology based knowledge management applications acm sigmod record 2002,"york sure , steffen staab , rudi studer",,
611,a conceptual architecture for semantic web enabled web services,"christoph bussler , dieter fensel , alexander maedche",acm sigmod record,2002.0
612,sleepers and workaholics : caching strategies in mobile environments ( extended version ) 1995,"daniel barbar &#225; , tomasz imieli &#324; ski",the vldb journal -- the international journal on very large data bases,
613,alphasort : a cache-sensitive parallel external sort,"chris nyberg , tom barclay , zarka cvetanovic , jim gray , dave lomet",the vldb journal -- the international journal on very large data bases,1995.0
614,"quickstore : a high performance mapped object store seth j. white , david j. dewitt 1995",,the vldb journal -- the international journal on very large data bases,
615,estimating page fetches for index scans with finite lru buffers the vldb journal -- the international journal on very large data bases 1995,"arun swami , k. bernhard schiefer",,
616,"emergent semantics and the multimedia semantic web w. i. grosky , d. v. sreenath , f. fotouhi",,acm sigmod record,2002.0
617,querying multiple bioinformatics information sources : can semantic web research help ? acm sigmod record 2002,"david buttler , matthew coleman , terence critchlow , renato fileto , wei han , calton pu , daniel rocco , li xiong",,
618,the grid : an application of the semantic web acm sigmod record 2002,"carole goble , david de roure",,
619,book reviews karl aberer acm sigmod record 2002,,,
620,"agents , trust , and information access on the semantic web 2002","tim finin , anupam joshi",acm sigmod record,
621,"conceptual model of web service reputation e. michael maximilien , munindar p. singh 2002",,acm sigmod record,
622,the &#961; operator : discovering and ranking associations on the semantic web acm sigmod record 2002,"kemafor anyanwu , amit sheth",,
623,a framework for semantic gossiping acm sigmod record 2002,"karl aberer , philippe cudr &#233; - mauroux , manfred hauswirth",,
624,updating knowledge bases while maintaining their consistency,"ernest teniente , antoni oliv &#233;",the vldb journal -- the international journal on very large data bases,1995.0
625,data model for extensible support of explicit relationships in design databases,"joan peckham , bonnie mackellar , michael doherty",the vldb journal -- the international journal on very large data bases,1995.0
626,interviso : dealing with the complexity of federated database access 1995,"marjorie templeton , herbert henley , edward maros , darrel j. van buer",the vldb journal -- the international journal on very large data bases,
627,realm-based spatial data types : the rose algebra the vldb journal -- the international journal on very large data bases 1995,"ralf hartmut g &#252; ting , markus schneider",,
628,"hyperfile : a data and query model for documents chris clifton , hector garcia-molina , david bloom the vldb journal -- the international journal on very large data bases",,,1995.0
629,"the software information base : a server for reuse panos constantopoulos , matthias jarke , john mylopoulos , yannis vassiliou the vldb journal -- the international journal on very large data bases",,,1995.0
630,"characterization of database access pattern for analytic prediction of buffer hit probability asit dan , philip s. yu , jen yao chung the vldb journal -- the international journal on very large data bases",,,1995.0
631,"ordered shared locks for real-time databases divyakant agrawal , amr el abbadi , richard jeffers , lijing lin the vldb journal -- the international journal on very large data bases 1995",,,
632,"historical queries along multiple lines of time evolution gad m. landau , jeanette p. schmidt , vassilis j. tsotras 1995",,the vldb journal -- the international journal on very large data bases,
633,"adaptable pointer swizzling strategies in object bases : design , realization , and quantitative analysis the vldb journal -- the international journal on very large data bases","alfons kemper , donald kossmann",,1995.0
634,special system-oriented section : the best of sigmod '94 stanley y. w. su the vldb journal -- the international journal on very large data bases,,,1995.0
635,"the power of languages for the manipulation of complex values serge abiteboul , catriel beeri the vldb journal -- the international journal on very large data bases",,,1995.0
636,"fibonacci : a programming language for object databases antonio albano , giorgio ghelli , renzo orsini the vldb journal -- the international journal on very large data bases 1995",,,
637,"orthogonally persistent object systems malcolm atkinson , ronald morrison the vldb journal -- the international journal on very large data bases",,,1995.0
638,"themis : a database programming language handling integrity constraints v &#233; ronique benzaken , anne doucet the vldb journal -- the international journal on very large data bases 1995",,,
639,"tigukat : a uniform behavioral objectbase management system m. tamer &#214; zsu , randal peters , duane szafron , boman irani , anna lipka , adriana mu &#241; oz 1995",,the vldb journal -- the international journal on very large data bases,
640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
641,an adaptive peer-to-peer network for distributed caching of olap results international conference on management of data 2002,"panos kalnis , wee siong ng , beng chin ooi , dimitris papadias , kian-lee tan",,
642,"efficient integration and aggregation of historical information mirek riedewald , divyakant agrawal , amr el abbadi international conference on management of data 2002",,,
643,archiving scientific data 2002,"peter buneman , sanjeev khanna , keishi tajima , wang-chiew tan",international conference on management of data,
644,efficient evaluation of queries in a mediator for websources,"vladimir zadorozhny , louiqa raschid , maria esther vidal , tolga urhan , laura bright",international conference on management of data,2002.0
645,best-effort cache synchronization with source cooperation,"chris olston , jennifer widom",international conference on management of data,2002.0
646,"processing complex aggregate queries over data streams alin dobra , minos garofalakis , johannes gehrke , rajeev rastogi international conference on management of data",,,2002.0
647,continuously adaptive continuous queries over streams,"samuel madden , mehul shah , joseph m. hellerstein , vijayshankar raman",international conference on management of data,2002.0
648,reports 2002,avigdor gal,acm sigmod record,
649,reminiscences on influential papers 2002,kenneth a. ross,acm sigmod record,
650,influential papers ken ross acm sigmod record,,,2002.0
651,too much middleware michael stonebraker acm sigmod record 2002,,,
652,why i like working in academia richard thomas snodgrass 2002,,acm sigmod record,
653,career forum alexandros labrinidis 2002,,acm sigmod record,
654,advances in databases and information systems : report of 5th east european conference adbis ' 2001,"albertas caplinskas , johann eder , olegas vasilecas",acm sigmod record,2002.0
655,report on the 18th british national conference on databases ( bncod ) acm sigmod record,"carole goble , brian read",,2002.0
656,what will be acm sigmod record 2002,michael dertouzos,,
657,distinguished database profiles acm sigmod record,marianne winslett,,2002.0
658,"databases and transaction processing : an application-oriented approach philip m. lewis , arthur bernstein , michael kifer",,acm sigmod record,2002.0
659,data mining : practical machine learning tools and techniques with java implementations acm sigmod record 2002,"ian h. witten , eibe frank",,
660,the xml typechecking problem dan suciu 2002,,acm sigmod record,
661,industry perspective 2002,len seligman,acm sigmod record,
662,"avi silberschatz speaks out : on academia versus industrial labs , startup fever , database phd quality , the future of data mining as a research area , ip issues , how he would n't change a thing , and more",marianne winslett,acm sigmod record,2002.0
663,database principles,leonid libkin,acm sigmod record,2002.0
664,business data management for business-to-business electronic commerce,"christoph quix , mareike schoop , manfred jeusfeld",acm sigmod record,2002.0
665,a multi-agent system infrastructure for software component market-place : an ontological perspective,"riza cenk erdur , o &#287; uz dikenelli",acm sigmod record,2002.0
666,conceptual modeling and specification generation for b2b business processes based on ebxml,hyoungdo kim,acm sigmod record,2002.0
667,semantic b2b integration : issues in ontology-based approaches 2002,"zhan cui , dean jones , paul o'brien",acm sigmod record,
668,book reviews karl aberer 2002,,acm sigmod record,
669,book review column acm sigmod record,karl aberer,,2002.0
670,"supply chain infrastructures : system integration and information sharing michael o. ball , meng ma , louiqa raschid , zhengying zhao acm sigmod record",,,2002.0
671,the role of b2b engines in b2b integration architectures christoph bussler acm sigmod record,,,2002.0
672,clustering by pattern similarity in large data sets 2002,"haixun wang , wei wang , jiong yang , philip s. yu",international conference on management of data,
673,general match : a subsequence matching method in time-series databases based on generalized windows 2002,"yang-sae moon , kyu-young whang , wook-shin han",international conference on management of data,
674,a monte carlo algorithm for fast projective clustering international conference on management of data,"cecilia m. procopiuc , michael jones , pankaj k. agarwal , t. m. murali",,2002.0
675,"mining long sequential patterns in a noisy environment jiong yang , wei wang , philip s. yu , jiawei han",,international conference on management of data,2002.0
676,selectivity estimation for spatio-temporal queries to moving objects international conference on management of data 2002,"yong-jin choi , chin-wan chung",,
677,dynamic multidimensional histograms international conference on management of data,"nitin thaper , sudipto guha , piotr indyk , nick koudas",,2002.0
678,"dwarf : shrinking the petacube yannis sismanis , antonios deligiannakis , nick roussopoulos , yannis kotidis international conference on management of data",,,2002.0
679,"hierarchical subspace sampling : a unified framework for high dimensional data reduction , selectivity estimation and nearest neighbor search",charu c. aggarwal,international conference on management of data,2002.0
680,efficient algorithms for minimizing tree pattern queries prakash ramanan international conference on management of data 2002,,,
681,"approximate xml joins sudipto guha , h. v. jagadish , nick koudas , divesh srivastava , ting yu international conference on management of data 2002",,,
682,efficient k-nn search on vertically decomposed data international conference on management of data 2002,"arjen p. de vries , nikos mamoulis , niels nes , martin kersten",,
683,"holistic twig joins : optimal xml pattern matching nicolas bruno , nick koudas , divesh srivastava 2002",,international conference on management of data,
684,"minimal probing : supporting expensive predicates for top-k queries kevin chen-chuan chang , seung-won hwang international conference on management of data 2002",,,
685,"time-parameterized queries in spatio-temporal databases yufei tao , dimitris papadias international conference on management of data",,,2002.0
686,"continually evaluating similarity-based pattern queries on a streaming time series like gao , x. sean wang",,international conference on management of data,2002.0
687,statistical synopses for graph-structured xml databases 2002,"neoklis polyzotis , minos garofalakis",international conference on management of data,
688,qursed : querying and reporting semistructured data international conference on management of data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",,2002.0
689,storing and querying ordered xml using a relational database system international conference on management of data,"igor tatarinov , stratis d. viglas , kevin beyer , jayavel shanmugasundaram , eugene shekita , chun zhang",,2002.0
690,executing sql over encrypted data in the database-service-provider model 2002,"hakan hacig &#252; m &#252; &#351; , bala iyer , chen li , sharad mehrotra",international conference on management of data,
691,"workflow management with service quality guarantees michael gillmann , gerhard weikum , wolfgang wonner international conference on management of data",,,2002.0
692,"mining database structure ; or , how to build a data quality browser 2002","tamraparni dasu , theodore johnson , s. muthukrishnan , vladislav shkapenyuk",international conference on management of data,
693,a scalable hash ripple join algorithm 2002,"gang luo , curt j. ellmann , peter j. haas , jeffrey f. naughton",international conference on management of data,
694,exploiting statistics on query expressions for optimization,"nicolas bruno , surajit chaudhuri",international conference on management of data,2002.0
695,partial results for online query processing 2002,"vijayshankar raman , joseph m. hellerstein",international conference on management of data,
696,proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation international conference on management of data 2002,"anindya datta , kaushik dutta , helen thomas , debra vandermeer , suresha , krithi ramamritham",,
697,accelerating xpath location steps 2002,torsten grust,international conference on management of data,
698,apex : an adaptive path index for xml data international conference on management of data 2002,"chin-wan chung , jun-ki min , kyuseok shim",,
699,covering indexes for branching path queries international conference on management of data,"raghav kaushik , philip bohannon , jeffrey f naughton , henry f korth",,2002.0
700,"implementing database operations using simd instructions jingren zhou , kenneth a. ross international conference on management of data",,,2002.0
701,"fractal prefetching b + - trees : optimizing both cache and disk performance shimin chen , phillip b. gibbons , todd c. mowry , gary valentin international conference on management of data 2002",,,
702,skew handling techniques in sort-merge join international conference on management of data,"wei li , dengfeng gao , richard thomas snodgrass",,2002.0
